,bin,OCURRED,LAG
1143,1055,06/19/21,0
1144,1056,06/18/21,0
1145,1057,06/18/21,0
1146,1058,06/18/21,0
1147,290,06/17/21,0
1148,1059,06/17/21,0
1149,332,06/16/21,0
1150,1060,06/16/21,0
1151,1061,06/16/21,0
1152,1062,06/16/21,0
1153,1063,06/16/21,0
1154,1064,06/16/21,0
1155,1065,06/16/21,0
1156,1066,06/15/21,0
1157,1067,06/15/21,0
1158,1068,06/15/21,0
1159,1069,06/15/21,0
1160,1070,06/14/21,0
1161,1071,06/14/21,0
1162,1072,06/14/21,0
1163,1073,06/14/21,0
1164,1074,06/14/21,0
1165,1075,06/13/21,0
1166,1033,06/13/21,0
1167,1076,06/13/21,0
1168,1077,06/13/21,0
1169,902,06/12/21,0
1170,1078,06/12/21,0
1171,1079,06/11/21,0
1172,1080,06/10/21,0
1173,1081,06/10/21,0
1174,1082,06/10/21,0
1175,262,06/10/21,0
1176,1083,06/09/21,0
1177,1084,06/09/21,0
1178,1085,06/09/21,0
1179,1086,06/08/21,0
1180,1087,06/08/21,0
1181,1088,06/07/21,0
1182,1089,06/07/21,0
1183,1090,06/07/21,0
1184,1091,06/07/21,0
1185,1092,06/07/21,0
1186,1093,06/07/21,0
1187,1094,06/06/21,0
1188,422,06/06/21,0
1189,1095,06/05/21,0
1190,1096,06/05/21,0
1191,1097,06/05/21,0
1192,724,06/04/21,0
1193,248,06/04/21,0
1194,1098,06/04/21,0
1195,1099,06/04/21,0
1196,1100,06/04/21,0
1197,1101,06/04/21,0
1198,323,06/03/21,0
1199,1102,06/03/21,0
1200,1103,06/03/21,0
1201,1104,06/02/21,0
1202,1105,06/02/21,0
1203,1106,06/02/21,0
1204,1107,06/01/21,0
1205,1108,06/01/21,0
1206,1109,06/01/21,0
1207,1110,06/01/21,0
1208,1111,05/31/21,0
1209,1112,05/31/21,0
1210,1113,05/31/21,0
1211,1114,05/31/21,0
1212,746,05/31/21,0
1213,1115,05/31/21,0
1214,1116,05/30/21,0
1215,1117,05/30/21,0
1216,1118,05/30/21,0
1217,1119,05/29/21,0
1218,1120,05/28/21,0
1219,1121,05/28/21,0
1220,1122,05/27/21,0
1221,633,05/26/21,0
1222,1123,05/26/21,0
1223,1124,05/26/21,0
1224,1125,05/25/21,0
1225,1126,05/24/21,0
1226,1127,05/24/21,0
1227,697,05/24/21,0
1228,1128,05/23/21,0
1229,1026,05/23/21,0
1230,1129,05/23/21,0
1231,1130,05/23/21,0
1232,1131,05/23/21,0
1233,1132,05/23/21,0
1234,1133,05/22/21,0
1235,1134,05/22/21,0
1236,1135,05/22/21,0
1237,1136,05/22/21,0
1238,1137,05/21/21,0
1239,1138,05/21/21,0
1240,1139,05/21/21,0
1241,1140,05/20/21,0
1242,1141,05/20/21,0
1243,1142,05/20/21,0
1244,1143,05/19/21,0
1245,1144,05/19/21,0
1246,1145,05/19/21,0
1247,1146,05/19/21,0
1248,1147,05/18/21,0
1249,1148,05/18/21,0
1250,1149,05/18/21,0
1251,1150,05/18/21,0
1252,1151,05/18/21,0
1253,1152,05/18/21,0
1254,1153,05/17/21,0
1255,1154,05/17/21,0
1256,1155,05/17/21,0
1257,1156,05/17/21,0
1258,1157,05/16/21,0
1259,368,05/16/21,0
1260,1158,05/16/21,0
1261,1159,05/15/21,0
1262,1160,05/14/21,0
1263,1161,05/14/21,0
1264,1162,05/14/21,0
1265,1163,05/14/21,0
1266,1164,05/14/21,0
1267,1165,05/14/21,0
1268,1098,05/14/21,0
1269,1166,05/13/21,0
1270,1167,05/13/21,0
1271,1168,05/12/21,0
1272,1169,05/11/21,0
1273,1170,05/11/21,0
1274,1171,05/10/21,0
1275,1172,05/09/21,0
1276,1173,05/09/21,0
1277,1174,05/09/21,0
1278,1175,05/09/21,0
1279,1176,05/08/21,0
1280,1177,05/08/21,0
1281,1178,05/08/21,0
1282,719,05/08/21,0
1283,1179,05/07/21,0
1284,1180,05/07/21,0
1285,1181,05/07/21,0
1286,1182,05/06/21,0
1287,1183,05/06/21,0
1288,253,05/05/21,0
1289,1184,05/05/21,0
1290,1185,05/04/21,0
1291,1186,05/04/21,0
1292,1187,05/03/21,0
1293,181,05/03/21,0
1294,1188,05/03/21,0
1295,1188,05/03/21,0
1296,1189,05/02/21,0
1297,1190,05/01/21,0
1298,1191,05/01/21,0
1299,1192,05/01/21,0
1300,1193,05/01/21,0
1301,1194,04/30/21,0
1302,1195,04/30/21,0
1303,1196,04/30/21,0
1304,1197,04/29/21,0
1305,1198,04/29/21,0
1306,1199,04/28/21,0
1307,1033,04/27/21,0
1308,1200,04/27/21,0
1309,1201,04/24/21,0
1310,1202,04/24/21,0
1311,343,04/23/21,0
1312,1203,04/23/21,0
1313,1204,04/23/21,0
1314,1205,04/22/21,0
1315,516,04/21/21,0
1316,1206,04/21/21,0
1317,1207,04/21/21,0
1318,1208,04/20/21,0
1319,1209,04/20/21,0
1320,1210,04/20/21,0
1321,1162,04/20/21,0
1322,1211,04/19/21,0
1323,1212,04/19/21,0
1324,808,04/19/21,0
1325,1213,04/19/21,0
1326,1214,04/19/21,0
1327,1215,04/19/21,0
1328,1216,04/18/21,0
1329,1217,04/18/21,0
1330,1218,04/18/21,0
1331,1219,04/17/21,0
1332,1220,04/17/21,0
1333,1221,04/17/21,0
1334,1222,04/17/21,0
1335,1223,04/16/21,0
1336,443,04/16/21,0
1337,1224,04/16/21,0
1338,1225,04/15/21,0
1339,1226,04/15/21,0
1340,1227,04/15/21,0
1341,1224,04/15/21,0
1342,255,04/15/21,0
1343,1228,04/14/21,0
1344,1229,04/14/21,0
1345,1230,04/13/21,0
1346,1231,04/13/21,0
1347,1232,04/13/21,0
1348,1233,04/13/21,0
1349,484,04/13/21,0
1350,1234,04/12/21,0
1351,1235,04/12/21,0
1352,1236,04/12/21,0
1353,1237,04/12/21,0
1354,1238,04/11/21,0
1355,1239,04/11/21,0
1356,1240,04/10/21,0
1357,844,04/10/21,0
1358,1241,04/10/21,0
1359,1242,04/10/21,0
1360,1243,04/10/21,0
1361,1244,04/09/21,0
1362,1245,04/09/21,0
1363,1246,04/09/21,0
1364,1247,04/09/21,0
1365,1248,04/09/21,0
1366,76,04/08/21,0
1367,1249,04/08/21,0
1368,1250,04/07/21,0
1369,1251,04/07/21,0
1370,1251,04/07/21,0
1371,1252,04/07/21,0
1372,1253,04/06/21,0
1373,1254,04/06/21,0
1374,1255,04/06/21,0
1375,13,04/05/21,0
1376,1256,04/05/21,0
1377,1257,04/05/21,0
1378,1258,04/04/21,0
1379,1259,04/03/21,0
1380,1260,04/03/21,0
1381,1261,04/03/21,0
1382,1262,04/03/21,0
1383,1263,04/03/21,0
1384,869,04/02/21,0
1385,1264,04/02/21,0
1386,1265,04/02/21,0
1387,1266,04/02/21,0
1388,1267,04/02/21,0
1389,1268,04/01/21,0
1390,1269,04/01/21,0
1391,1270,04/01/21,0
1392,518,04/01/21,0
1393,1271,03/31/21,0
1394,591,03/31/21,0
1395,1272,03/31/21,0
1396,1273,03/31/21,0
1397,803,03/31/21,0
1398,902,03/31/21,0
1399,1057,03/30/21,0
1400,1274,03/30/21,0
1401,165,03/30/21,0
1402,1015,03/29/21,0
1403,1275,03/29/21,0
1404,1276,03/29/21,0
1405,543,03/29/21,0
1406,730,03/28/21,0
1407,1277,03/27/21,0
1408,1278,03/26/21,0
1409,1279,03/26/21,0
1410,1280,03/26/21,0
1411,1281,03/26/21,0
1412,1282,03/26/21,0
1413,1283,03/25/21,0
1414,1284,03/25/21,0
1415,1285,03/25/21,0
1416,949,03/25/21,0
1417,1286,03/25/21,0
1418,1287,03/24/21,0
1419,1288,03/24/21,0
1420,409,03/24/21,0
1421,1289,03/24/21,0
1422,1290,03/24/21,0
1423,1291,03/24/21,0
1424,1292,03/23/21,0
1425,1293,03/23/21,0
1426,1294,03/23/21,0
1427,1295,03/23/21,0
1428,1296,03/22/21,0
1429,1297,03/22/21,0
1430,1298,03/21/21,0
1431,1299,03/21/21,0
1432,1300,03/21/21,0
1433,1301,03/20/21,0
1434,1302,03/20/21,0
1435,1303,03/20/21,0
1436,1304,03/20/21,0
1437,1305,03/19/21,0
1438,56,03/19/21,0
1439,1306,03/18/21,0
1440,1307,03/18/21,0
1441,688,03/18/21,0
1442,1308,03/18/21,0
1443,1309,03/18/21,0
1444,1310,03/17/21,0
1445,1311,03/17/21,0
1446,1312,03/17/21,0
1447,1313,03/17/21,0
1448,1314,03/16/21,0
1449,543,03/16/21,0
1450,1315,03/16/21,0
1451,1316,03/15/21,0
1452,1317,03/14/21,0
1453,1318,03/14/21,0
1454,1319,03/14/21,0
1455,1320,03/14/21,0
1456,1321,03/13/21,0
1457,1322,03/13/21,0
1458,1323,03/13/21,0
1459,1324,03/13/21,0
1460,1325,03/12/21,0
1461,1326,03/12/21,0
1462,1325,03/12/21,0
1463,1327,03/12/21,0
1464,1328,03/12/21,0
1465,1329,03/11/21,0
1466,1330,03/11/21,0
1467,70,03/11/21,0
1468,1331,03/10/21,0
1469,1332,03/10/21,0
1470,1098,03/10/21,0
1471,1333,03/09/21,0
1472,1334,03/09/21,0
1473,1335,03/09/21,0
1474,1336,03/08/21,0
1475,1337,03/07/21,0
1476,1338,03/07/21,0
1477,1339,03/06/21,0
1478,372,03/05/21,0
1479,1340,03/05/21,0
1480,1341,03/05/21,0
1481,1342,03/04/21,0
1482,1343,03/03/21,0
1483,514,03/03/21,0
1484,1344,03/03/21,0
1485,392,03/01/21,0
1486,1345,03/01/21,0
1487,1346,02/28/21,0
1488,1347,02/28/21,0
1489,1348,02/28/21,0
1490,1349,02/27/21,0
1491,1350,02/27/21,0
1492,1350,02/27/21,0
1493,1351,02/27/21,0
1494,1352,02/27/21,0
1495,151,02/27/21,0
1496,1353,02/26/21,0
1497,1354,02/26/21,0
1498,1355,02/26/21,0
1499,1356,02/26/21,0
1500,1357,02/26/21,0
1501,1358,02/25/21,0
1502,1359,02/25/21,0
1503,1360,02/25/21,0
1504,1361,02/25/21,0
1505,1358,02/25/21,0
1506,1362,02/25/21,0
1507,1363,02/24/21,0
1508,1364,02/24/21,0
1509,1365,02/24/21,0
1510,564,02/24/21,0
1511,1366,02/23/21,0
1512,1367,02/23/21,0
1513,1368,02/22/21,0
1514,1369,02/21/21,0
1515,1370,02/21/21,0
1516,1371,02/21/21,0
1517,1372,02/20/21,0
1518,1373,02/20/21,0
1519,1374,02/20/21,0
1520,1375,02/20/21,0
1521,1376,02/20/21,0
1522,1374,02/20/21,0
1523,1377,02/19/21,0
1524,1378,02/19/21,0
1525,1379,02/19/21,0
1526,1380,02/19/21,0
1527,1381,02/18/21,0
1528,1382,02/18/21,0
1529,1383,02/18/21,0
1530,1384,02/17/21,0
1531,1385,02/17/21,0
1532,1386,02/17/21,0
1533,1387,02/17/21,0
1534,387,02/16/21,0
1535,322,02/16/21,0
1536,1388,02/15/21,0
1537,1389,02/15/21,0
1538,1390,02/15/21,0
1539,1391,02/14/21,0
1540,1392,02/14/21,0
1541,1393,02/14/21,0
1542,1394,02/14/21,0
1543,1395,02/13/21,0
1544,1396,02/13/21,0
1545,1397,02/13/21,0
1546,1398,02/12/21,0
1547,1386,02/11/21,0
1548,1399,02/11/21,0
1549,1400,02/11/21,0
1550,1401,02/11/21,0
1551,1402,02/11/21,0
1552,1403,02/11/21,0
1553,1404,02/11/21,0
1554,1405,02/10/21,0
1555,1406,02/10/21,0
1556,1407,02/09/21,0
1557,1408,02/09/21,0
1558,1409,02/08/21,0
1559,1410,02/08/21,0
1560,1411,02/08/21,0
1561,392,02/08/21,0
1562,1412,02/07/21,0
1563,373,02/07/21,0
1564,1413,02/07/21,0
1565,1414,02/07/21,0
1566,1415,02/06/21,0
1567,770,02/06/21,0
1568,1416,02/06/21,0
1569,1417,02/06/21,0
1570,425,02/06/21,0
1571,1418,02/05/21,0
1572,1419,02/05/21,0
1573,1420,02/05/21,0
1574,1421,02/05/21,0
1575,1422,02/05/21,0
1576,1423,02/04/21,0
1577,1424,02/04/21,0
1578,1425,02/04/21,0
1579,1426,02/04/21,0
1580,1427,02/04/21,0
1581,1428,02/04/21,0
1582,1429,02/03/21,0
1583,1430,02/03/21,0
1584,1431,02/03/21,0
1585,1432,02/03/21,0
1586,1433,02/03/21,0
1587,1434,02/02/21,0
1588,509,02/02/21,0
1589,1435,02/01/21,0
1590,969,02/01/21,0
1591,1436,02/01/21,0
1592,11,01/31/21,0
1593,1437,01/31/21,0
1594,1438,01/31/21,0
1595,1439,01/31/21,0
1596,1440,01/31/21,0
1597,1441,01/30/21,0
1598,1442,01/30/21,0
1599,1443,01/29/21,0
1600,1444,01/29/21,0
1601,1445,01/28/21,0
1602,1446,01/27/21,0
1603,810,01/27/21,0
1604,1447,01/26/21,0
1605,1448,01/26/21,0
1606,1449,01/26/21,0
1607,1450,01/26/21,0
1608,1451,01/26/21,0
1609,1452,01/25/21,0
1610,1453,01/24/21,0
1611,1454,01/24/21,0
1612,1455,01/22/21,0
1613,1456,01/22/21,0
1614,1457,01/21/21,0
1615,1458,01/21/21,0
1616,1459,01/21/21,0
1617,1460,01/21/21,0
1618,1159,01/20/21,0
1619,1461,01/20/21,0
1620,834,01/20/21,0
1621,1462,01/19/21,0
1622,1463,01/19/21,0
1623,968,01/18/21,0
1624,1464,01/18/21,0
1625,1465,01/18/21,0
1626,1466,01/17/21,0
1627,1467,01/17/21,0
1628,1468,01/17/21,0
1629,1469,01/15/21,0
1630,1470,01/15/21,0
1631,1471,01/15/21,0
1632,1472,01/15/21,0
1633,1473,01/15/21,0
1634,1474,01/14/21,0
1635,1475,01/13/21,0
1636,1476,01/13/21,0
1637,1271,01/13/21,0
1638,1106,01/12/21,0
1639,1477,01/12/21,0
1640,1478,01/12/21,0
1641,1479,01/11/21,0
1642,1480,01/11/21,0
1643,1481,01/11/21,0
1644,1482,01/10/21,0
1645,1483,01/10/21,0
1646,1484,01/10/21,0
1647,1485,01/10/21,0
1648,1486,01/10/21,0
1649,1384,01/09/21,0
1650,1487,01/09/21,0
1651,1488,01/09/21,0
1652,1489,01/09/21,0
1653,817,01/09/21,0
1654,1490,01/08/21,0
1655,1491,01/08/21,0
1656,1492,01/08/21,0
1657,1493,01/07/21,0
1658,1194,01/06/21,0
1659,1494,01/06/21,0
1660,1495,01/06/21,0
1661,1496,01/06/21,0
1662,1497,01/05/21,0
1663,378,01/05/21,0
1664,1498,01/05/21,0
1665,1405,01/05/21,0
1666,1499,01/05/21,0
1667,1500,01/04/21,0
1668,879,01/04/21,0
1669,1501,01/03/21,0
1670,1502,01/03/21,0
1671,1503,01/03/21,0
1672,1504,01/03/21,0
1673,1505,01/02/21,0
1674,1506,01/02/21,0
1675,1507,01/01/21,0
1676,1508,01/01/21,0
1677,1509,12/31/20,0
1678,1510,12/31/20,0
1679,1398,12/31/20,0
1680,1511,12/30/20,0
1681,1409,12/30/20,0
1682,1512,12/30/20,0
1683,1513,12/30/20,0
1684,1514,12/29/20,0
1685,1515,12/29/20,0
1686,1516,12/29/20,0
1687,895,12/29/20,0
1688,990,12/29/20,0
1689,1517,12/28/20,0
1690,1518,12/28/20,0
1691,1519,12/28/20,0
1692,251,12/28/20,0
1693,991,12/28/20,0
1694,1520,12/28/20,0
1695,1521,12/28/20,0
1696,1099,12/28/20,0
1697,1522,12/27/20,0
1698,1523,12/27/20,0
1699,1524,12/26/20,0
1700,1525,12/25/20,0
1701,894,12/25/20,0
1702,1526,12/25/20,0
1703,1527,12/25/20,0
1704,1528,12/24/20,0
1705,1529,12/24/20,0
1706,1530,12/23/20,0
1707,1531,12/23/20,0
1708,181,12/22/20,0
1709,1532,12/22/20,0
1710,1533,12/22/20,0
1711,1534,12/22/20,0
1712,1535,12/21/20,0
1713,1536,12/21/20,0
1714,1537,12/20/20,0
1715,1538,12/19/20,0
1716,1539,12/18/20,0
1717,868,12/18/20,0
1718,1540,12/18/20,0
1719,1541,12/18/20,0
1720,1542,12/18/20,0
1721,1543,12/17/20,0
1722,1544,12/17/20,0
1723,1545,12/17/20,0
1724,1546,12/17/20,0
1725,1547,12/16/20,0
1726,1548,12/16/20,0
1727,1549,12/16/20,0
1728,1550,12/15/20,0
1729,1551,12/15/20,0
1730,1552,12/15/20,0
1731,1553,12/15/20,0
1732,1554,12/15/20,0
1733,1555,12/14/20,0
1734,1556,12/13/20,0
1735,1557,12/13/20,0
1736,1558,12/13/20,0
1737,1559,12/13/20,0
1738,1560,12/11/20,0
1739,648,12/11/20,0
1740,1561,12/11/20,0
1741,1562,12/10/20,0
1742,1563,12/10/20,0
1743,1564,12/10/20,0
1744,1565,12/10/20,0
1745,1566,12/10/20,0
1746,1567,12/09/20,0
1747,1568,12/09/20,0
1748,1569,12/09/20,0
1749,1570,12/08/20,0
1750,1571,12/08/20,0
1751,1572,12/08/20,0
1752,1573,12/07/20,0
1753,1574,12/06/20,0
1754,1575,12/06/20,0
1755,1576,12/06/20,0
1756,1577,12/05/20,0
1757,1578,12/05/20,0
1758,1579,12/05/20,0
1759,1186,12/05/20,0
1760,1460,12/04/20,0
1761,1580,12/04/20,0
1762,1581,12/04/20,0
1763,1582,12/04/20,0
1764,1583,12/04/20,0
1765,1584,12/03/20,0
1766,1585,12/03/20,0
1767,1586,12/03/20,0
1768,1587,12/02/20,0
1769,1414,12/02/20,0
1770,1588,12/01/20,0
1771,1589,12/01/20,0
1772,1590,12/01/20,0
1773,1102,11/30/20,0
1774,1591,11/30/20,0
1775,1592,11/29/20,0
1776,1593,11/29/20,0
1777,1594,11/29/20,0
1778,1595,11/27/20,0
1779,1596,11/27/20,0
1780,1597,11/27/20,0
1781,1598,11/27/20,0
1782,1360,11/26/20,0
1783,1599,11/25/20,0
1784,1600,11/24/20,0
1785,1433,11/24/20,0
1786,1601,11/23/20,0
1787,1602,11/23/20,0
1788,508,11/22/20,0
1789,1603,11/22/20,0
1790,97,11/22/20,0
1791,1604,11/22/20,0
1792,1605,11/22/20,0
1793,1606,11/21/20,0
1794,1607,11/21/20,0
1795,1608,11/20/20,0
1796,1609,11/20/20,0
1797,1610,11/20/20,0
1798,1611,11/19/20,0
1799,1602,11/19/20,0
1800,1612,11/19/20,0
1801,1613,11/19/20,0
1802,1157,11/19/20,0
1803,1614,11/18/20,0
1804,1255,11/17/20,0
1805,1615,11/17/20,0
1806,1616,11/17/20,0
1807,1617,11/17/20,0
1808,43,11/17/20,0
1809,1618,11/16/20,0
1810,1619,11/16/20,0
1811,1620,11/15/20,0
1812,1621,11/15/20,0
1813,1622,11/14/20,0
1814,1623,11/14/20,0
1815,1624,11/14/20,0
1816,1015,11/14/20,0
1817,1625,11/13/20,0
1818,1626,11/13/20,0
1819,1627,11/13/20,0
1820,1628,11/13/20,0
1821,1625,11/13/20,0
1822,1629,11/13/20,0
1823,1630,11/12/20,0
1824,894,11/12/20,0
1825,1631,11/11/20,0
1826,1632,11/11/20,0
1827,1633,11/11/20,0
1828,1634,11/10/20,0
1829,1635,11/10/20,0
1830,743,11/10/20,0
1831,1636,11/10/20,0
1832,1637,11/09/20,0
1833,1638,11/09/20,0
1834,1426,11/09/20,0
1835,1639,11/08/20,0
1836,1608,11/08/20,0
1837,1640,11/08/20,0
1838,1641,11/07/20,0
1839,1642,11/07/20,0
1840,1643,11/07/20,0
1841,1595,11/06/20,0
1842,1644,11/05/20,0
1843,1645,11/05/20,0
1844,1646,11/05/20,0
1845,1647,11/05/20,0
1846,1648,11/04/20,0
1847,1649,11/04/20,0
1848,1650,11/04/20,0
1849,1651,11/04/20,0
1850,1652,11/04/20,0
1851,1653,11/04/20,0
1852,1654,11/03/20,0
1853,1655,11/03/20,0
1854,1656,11/03/20,0
1855,1657,11/03/20,0
1856,1658,11/03/20,0
1857,439,11/02/20,0
1858,1659,11/02/20,0
1859,1660,11/02/20,0
1860,1661,11/01/20,0
1861,1662,11/01/20,0
1862,1663,11/01/20,0
1863,1664,10/31/20,0
1864,690,10/31/20,0
1865,1665,10/30/20,0
1866,1666,10/30/20,0
1867,1667,10/30/20,0
1868,1423,10/29/20,0
1869,194,10/29/20,0
1870,1668,10/28/20,0
1871,596,10/28/20,0
1872,1669,10/28/20,0
1873,1670,10/27/20,0
1874,1671,10/27/20,0
1875,1672,10/27/20,0
1876,717,10/27/20,0
1877,1673,10/26/20,0
1878,1610,10/26/20,0
1879,1674,10/26/20,0
1880,1675,10/25/20,0
1881,1676,10/24/20,0
1882,1677,10/24/20,0
1883,1092,10/24/20,0
1884,1678,10/24/20,0
1885,1679,10/23/20,0
1886,750,10/23/20,0
1887,1680,10/23/20,0
1888,1681,10/23/20,0
1889,1682,10/23/20,0
1890,1195,10/23/20,0
1891,1683,10/23/20,0
1892,1684,10/22/20,0
1893,1037,10/22/20,0
1894,1685,10/22/20,0
1895,1686,10/22/20,0
1896,1204,10/22/20,0
1897,1687,10/21/20,0
1898,1688,10/21/20,0
1899,457,10/20/20,0
1900,1689,10/20/20,0
1901,67,10/20/20,0
1902,457,10/20/20,0
1903,1690,10/20/20,0
1904,1000,10/20/20,0
1905,1691,10/20/20,0
1906,1692,10/19/20,0
1907,1693,10/19/20,0
1908,484,10/19/20,0
1909,1694,10/19/20,0
1910,1695,10/19/20,0
1911,1696,10/19/20,0
1912,99,10/18/20,0
1913,1697,10/18/20,0
1914,1698,10/18/20,0
1915,1699,10/18/20,0
1916,1700,10/17/20,0
1917,1701,10/17/20,0
1918,1702,10/17/20,0
1919,1703,10/17/20,0
1920,426,10/16/20,0
1921,1704,10/16/20,0
1922,1705,10/16/20,0
1923,1706,10/16/20,0
1924,243,10/16/20,0
1925,715,10/16/20,0
1926,1707,10/15/20,0
1927,1708,10/15/20,0
1928,1709,10/15/20,0
1929,1710,10/15/20,0
1930,1710,10/14/20,0
1931,1711,10/14/20,0
1932,1712,10/14/20,0
1933,1713,10/14/20,0
1934,1714,10/14/20,0
1935,1715,10/14/20,0
1936,1594,10/13/20,0
1937,1033,10/13/20,0
1938,1716,10/13/20,0
1939,1717,10/12/20,0
1940,87,10/12/20,0
1941,1718,10/12/20,0
1942,295,10/12/20,0
1943,1719,10/10/20,0
1944,100,10/10/20,0
1945,1720,10/09/20,0
1946,1721,10/09/20,0
1947,1722,10/09/20,0
1948,1723,10/09/20,0
1949,1250,10/08/20,0
1950,1724,10/08/20,0
1951,1445,10/08/20,0
1952,1600,10/08/20,0
1953,1725,10/08/20,0
1954,1726,10/06/20,0
1955,1727,10/06/20,0
1956,1728,10/06/20,0
1957,1729,10/06/20,0
1958,1730,10/06/20,0
1959,1731,10/05/20,0
1960,1732,10/04/20,0
1961,1733,10/04/20,0
1962,1734,10/04/20,0
1963,1735,10/04/20,0
1964,1736,10/03/20,0
1965,1737,10/03/20,0
1966,1738,10/02/20,0
1967,834,10/02/20,0
1968,1739,10/02/20,0
1969,1740,10/02/20,0
1970,1741,10/02/20,0
1971,1742,10/01/20,0
1972,1743,09/30/20,0
1973,1744,09/30/20,0
1974,1745,09/29/20,0
1975,1746,09/28/20,0
1976,1747,09/28/20,0
1977,1748,09/27/20,0
1978,1749,09/27/20,0
1979,1750,09/25/20,0
1980,1751,09/24/20,0
1981,1752,09/24/20,0
1982,1753,09/24/20,0
1983,1754,09/24/20,0
1984,1755,09/24/20,0
1985,1756,09/23/20,0
1986,1757,09/22/20,0
1987,1758,09/22/20,0
1988,1759,09/21/20,0
1989,1349,09/21/20,0
1990,1760,09/21/20,0
1991,1761,09/21/20,0
1992,1762,09/20/20,0
1993,1763,09/19/20,0
1994,1764,09/19/20,0
1995,1765,09/19/20,0
1996,1766,09/18/20,0
1997,1767,09/18/20,0
1998,1768,09/18/20,0
1999,518,09/18/20,0
2000,1769,09/18/20,0
2001,1770,09/18/20,0
2002,1771,09/17/20,0
2003,330,09/16/20,0
2004,1772,09/15/20,0
2005,1758,09/15/20,0
2006,1773,09/13/20,0
2007,492,09/12/20,0
2008,1774,09/12/20,0
2009,1775,09/11/20,0
2010,1776,09/10/20,0
2011,1777,09/10/20,0
2012,1778,09/10/20,0
2013,1779,09/10/20,0
2014,1780,09/10/20,0
2015,1781,09/09/20,0
2016,1782,09/09/20,0
2017,1783,09/09/20,0
2018,1784,09/08/20,0
2019,1785,09/07/20,0
2020,1786,09/06/20,0
2021,1787,09/06/20,0
2022,1788,09/06/20,0
2023,1789,09/05/20,0
2024,293,09/05/20,0
2025,1790,09/05/20,0
2026,1791,09/04/20,0
2027,1792,09/04/20,0
2028,462,09/03/20,0
2029,1413,09/03/20,0
2030,1793,09/03/20,0
2031,1794,09/03/20,0
2032,1795,09/02/20,0
2033,1796,09/01/20,0
2034,1710,08/31/20,0
2035,1797,08/31/20,0
2036,1798,08/31/20,0
2037,1799,08/31/20,0
2038,1800,08/31/20,0
2039,1801,08/30/20,0
2040,1802,08/30/20,0
2041,1803,08/29/20,0
2042,1804,08/29/20,0
2043,1805,08/29/20,0
2044,1806,08/28/20,0
2045,1807,08/28/20,0
2046,262,08/27/20,0
2047,1113,08/26/20,0
2048,1808,08/26/20,0
2049,1809,08/25/20,0
2050,1810,08/25/20,0
2051,1811,08/25/20,0
2052,1810,08/25/20,0
2053,1812,08/24/20,0
2054,1813,08/24/20,0
2055,1814,08/23/20,0
2056,1815,08/22/20,0
2057,982,08/22/20,0
2058,1816,08/22/20,0
2059,1817,08/22/20,0
2060,1818,08/21/20,0
2061,1819,08/21/20,0
2062,1820,08/20/20,0
2063,1821,08/20/20,0
2064,1822,08/20/20,0
2065,1823,08/20/20,0
2066,1824,08/20/20,0
2067,1825,08/19/20,0
2068,1826,08/19/20,0
2069,1827,08/19/20,0
2070,1828,08/18/20,0
2071,1829,08/18/20,0
2072,1830,08/18/20,0
2073,908,08/17/20,0
2074,902,08/17/20,0
2075,1769,08/17/20,0
2076,1831,08/17/20,0
2077,1832,08/17/20,0
2078,1833,08/16/20,0
2079,1834,08/16/20,0
2080,1835,08/16/20,0
2081,1836,08/16/20,0
2082,1837,08/15/20,0
2083,1838,08/15/20,0
2084,1839,08/15/20,0
2085,1840,08/15/20,0
2086,1484,08/15/20,0
2087,1841,08/15/20,0
2088,1519,08/14/20,0
2089,1618,08/14/20,0
2090,1842,08/14/20,0
2091,10,08/14/20,0
2092,1843,08/13/20,0
2093,1844,08/11/20,0
2094,1845,08/11/20,0
2095,426,08/11/20,0
2096,1846,08/10/20,0
2097,1847,08/10/20,0
2098,1848,08/10/20,0
2099,1849,08/10/20,0
2100,1850,08/10/20,0
2101,1851,08/09/20,0
2102,1852,08/09/20,0
2103,1853,08/09/20,0
2104,422,08/08/20,0
2105,1854,08/08/20,0
2106,1855,08/08/20,0
2107,1856,08/08/20,0
2108,1857,08/08/20,0
2109,1858,08/07/20,0
2110,1859,08/07/20,0
2111,1860,08/07/20,0
2112,1861,08/07/20,0
2113,1862,08/07/20,0
2114,1587,08/07/20,0
2115,1863,08/06/20,0
2116,1655,08/06/20,0
2117,982,08/06/20,0
2118,1864,08/05/20,0
2119,1113,08/04/20,0
2120,1865,08/04/20,0
2121,1866,08/04/20,0
2122,1867,08/04/20,0
2123,1868,08/04/20,0
2124,1869,08/04/20,0
2125,1172,08/04/20,0
2126,1870,08/03/20,0
2127,1871,08/03/20,0
2128,1872,08/02/20,0
2129,1873,08/02/20,0
2130,1874,08/01/20,0
2131,1875,08/01/20,0
2132,1876,07/31/20,0
2133,1877,07/31/20,0
2134,1878,07/30/20,0
2135,1879,07/30/20,0
2136,1880,07/30/20,0
2137,1881,07/30/20,0
2138,717,07/29/20,0
2139,517,07/29/20,0
2140,1882,07/29/20,0
2141,1883,07/29/20,0
2142,1884,07/28/20,0
2143,1885,07/28/20,0
2144,1886,07/28/20,0
2145,1887,07/27/20,0
2146,1888,07/26/20,0
2147,1561,07/25/20,0
2148,1889,07/25/20,0
